"ISO.x","Country","Latitude","Longitude","ISO.y","COVAX","Current.Vaccine.Introduction.Status","Current.or.Planned.Formulation","Vaccinated.Group","Current.Immunization.Program.Type","Universal.Introduction.Actual.Date","WHO.Region","Cases...cumulative.total","Cases...cumulative.total.per.100000.population","Cases...newly.reported.in.last.7.days","Cases...newly.reported.in.last.7.days.per.100000.population","Cases...newly.reported.in.last.24.hours","Deaths...cumulative.total","Deaths...cumulative.total.per.100000.population","Deaths...newly.reported.in.last.7.days","Deaths...newly.reported.in.last.7.days.per.100000.population","Deaths...newly.reported.in.last.24.hours","Transmission.Classification","Code","Day","new_vaccinations_smoothed_per_million"
"CL","Chile",-30,-71,NA,NA,NA,NA,NA,NA,NA,"Americas",1051270,5499.37,47864,250.38,8248,23979,125.44,651,3.41,183,"Community transmission","CHL","2021-02-09",0.7827
"CL","Chile",-30,-71,NA,NA,NA,NA,NA,NA,NA,"Americas",1051270,5499.37,47864,250.38,8248,23979,125.44,651,3.41,183,"Community transmission","CHL","2021-02-10",0.8652
"CL","Chile",-30,-71,NA,NA,NA,NA,NA,NA,NA,"Americas",1051270,5499.37,47864,250.38,8248,23979,125.44,651,3.41,183,"Community transmission","CHL","2021-02-11",0.9235
"CL","Chile",-30,-71,NA,NA,NA,NA,NA,NA,NA,"Americas",1051270,5499.37,47864,250.38,8248,23979,125.44,651,3.41,183,"Community transmission","CHL","2021-02-12",0.9684
"CL","Chile",-30,-71,NA,NA,NA,NA,NA,NA,NA,"Americas",1051270,5499.37,47864,250.38,8248,23979,125.44,651,3.41,183,"Community transmission","CHL","2021-02-13",0.9697
"CL","Chile",-30,-71,NA,NA,NA,NA,NA,NA,NA,"Americas",1051270,5499.37,47864,250.38,8248,23979,125.44,651,3.41,183,"Community transmission","CHL","2021-02-14",0.9665
"CL","Chile",-30,-71,NA,NA,NA,NA,NA,NA,NA,"Americas",1051270,5499.37,47864,250.38,8248,23979,125.44,651,3.41,183,"Community transmission","CHL","2021-02-15",0.9909
"CL","Chile",-30,-71,NA,NA,NA,NA,NA,NA,NA,"Americas",1051270,5499.37,47864,250.38,8248,23979,125.44,651,3.41,183,"Community transmission","CHL","2021-02-16",0.9597
"CL","Chile",-30,-71,NA,NA,NA,NA,NA,NA,NA,"Americas",1051270,5499.37,47864,250.38,8248,23979,125.44,651,3.41,183,"Community transmission","CHL","2021-02-17",0.8903
"CL","Chile",-30,-71,NA,NA,NA,NA,NA,NA,NA,"Americas",1051270,5499.37,47864,250.38,8248,23979,125.44,651,3.41,183,"Community transmission","CHL","2021-02-18",0.8164
"CL","Chile",-30,-71,NA,NA,NA,NA,NA,NA,NA,"Americas",1051270,5499.37,47864,250.38,8248,23979,125.44,651,3.41,183,"Community transmission","CHL","2021-02-19",0.7512
"CL","Chile",-30,-71,NA,NA,NA,NA,NA,NA,NA,"Americas",1051270,5499.37,47864,250.38,8248,23979,125.44,651,3.41,183,"Community transmission","CHL","2021-02-20",0.7363
"CL","Chile",-30,-71,NA,NA,NA,NA,NA,NA,NA,"Americas",1051270,5499.37,47864,250.38,8248,23979,125.44,651,3.41,183,"Community transmission","CHL","2021-02-21",0.7338
"CL","Chile",-30,-71,NA,NA,NA,NA,NA,NA,NA,"Americas",1051270,5499.37,47864,250.38,8248,23979,125.44,651,3.41,183,"Community transmission","CHL","2021-02-22",0.616
"CL","Chile",-30,-71,NA,NA,NA,NA,NA,NA,NA,"Americas",1051270,5499.37,47864,250.38,8248,23979,125.44,651,3.41,183,"Community transmission","CHL","2021-02-23",0.522
"CL","Chile",-30,-71,NA,NA,NA,NA,NA,NA,NA,"Americas",1051270,5499.37,47864,250.38,8248,23979,125.44,651,3.41,183,"Community transmission","CHL","2021-02-24",0.4459
"CL","Chile",-30,-71,NA,NA,NA,NA,NA,NA,NA,"Americas",1051270,5499.37,47864,250.38,8248,23979,125.44,651,3.41,183,"Community transmission","CHL","2021-02-25",0.3942
"CL","Chile",-30,-71,NA,NA,NA,NA,NA,NA,NA,"Americas",1051270,5499.37,47864,250.38,8248,23979,125.44,651,3.41,183,"Community transmission","CHL","2021-02-26",0.3465
"CL","Chile",-30,-71,NA,NA,NA,NA,NA,NA,NA,"Americas",1051270,5499.37,47864,250.38,8248,23979,125.44,651,3.41,183,"Community transmission","CHL","2021-02-27",0.3468
"CL","Chile",-30,-71,NA,NA,NA,NA,NA,NA,NA,"Americas",1051270,5499.37,47864,250.38,8248,23979,125.44,651,3.41,183,"Community transmission","CHL","2021-02-28",0.3462
"CL","Chile",-30,-71,NA,NA,NA,NA,NA,NA,NA,"Americas",1051270,5499.37,47864,250.38,8248,23979,125.44,651,3.41,183,"Community transmission","CHL","2021-03-01",0.3682
"CL","Chile",-30,-71,NA,NA,NA,NA,NA,NA,NA,"Americas",1051270,5499.37,47864,250.38,8248,23979,125.44,651,3.41,183,"Community transmission","CHL","2021-03-02",0.4258
"CL","Chile",-30,-71,NA,NA,NA,NA,NA,NA,NA,"Americas",1051270,5499.37,47864,250.38,8248,23979,125.44,651,3.41,183,"Community transmission","CHL","2021-03-03",0.5943
"CL","Chile",-30,-71,NA,NA,NA,NA,NA,NA,NA,"Americas",1051270,5499.37,47864,250.38,8248,23979,125.44,651,3.41,183,"Community transmission","CHL","2021-03-04",0.7619
"CL","Chile",-30,-71,NA,NA,NA,NA,NA,NA,NA,"Americas",1051270,5499.37,47864,250.38,8248,23979,125.44,651,3.41,183,"Community transmission","CHL","2021-03-05",0.9258
"CL","Chile",-30,-71,NA,NA,NA,NA,NA,NA,NA,"Americas",1051270,5499.37,47864,250.38,8248,23979,125.44,651,3.41,183,"Community transmission","CHL","2021-03-06",0.9435
"CL","Chile",-30,-71,NA,NA,NA,NA,NA,NA,NA,"Americas",1051270,5499.37,47864,250.38,8248,23979,125.44,651,3.41,183,"Community transmission","CHL","2021-03-07",0.9492
"CL","Chile",-30,-71,NA,NA,NA,NA,NA,NA,NA,"Americas",1051270,5499.37,47864,250.38,8248,23979,125.44,651,3.41,183,"Community transmission","CHL","2021-03-08",1.108
"CL","Chile",-30,-71,NA,NA,NA,NA,NA,NA,NA,"Americas",1051270,5499.37,47864,250.38,8248,23979,125.44,651,3.41,183,"Community transmission","CHL","2021-03-09",1.261
"CL","Chile",-30,-71,NA,NA,NA,NA,NA,NA,NA,"Americas",1051270,5499.37,47864,250.38,8248,23979,125.44,651,3.41,183,"Community transmission","CHL","2021-03-10",1.3271
"CL","Chile",-30,-71,NA,NA,NA,NA,NA,NA,NA,"Americas",1051270,5499.37,47864,250.38,8248,23979,125.44,651,3.41,183,"Community transmission","CHL","2021-03-11",1.4061
"CL","Chile",-30,-71,NA,NA,NA,NA,NA,NA,NA,"Americas",1051270,5499.37,47864,250.38,8248,23979,125.44,651,3.41,183,"Community transmission","CHL","2021-03-12",1.4629
"CL","Chile",-30,-71,NA,NA,NA,NA,NA,NA,NA,"Americas",1051270,5499.37,47864,250.38,8248,23979,125.44,651,3.41,183,"Community transmission","CHL","2021-03-13",1.4753
"CL","Chile",-30,-71,NA,NA,NA,NA,NA,NA,NA,"Americas",1051270,5499.37,47864,250.38,8248,23979,125.44,651,3.41,183,"Community transmission","CHL","2021-03-14",1.4743
"CL","Chile",-30,-71,NA,NA,NA,NA,NA,NA,NA,"Americas",1051270,5499.37,47864,250.38,8248,23979,125.44,651,3.41,183,"Community transmission","CHL","2021-03-15",1.5337
"CL","Chile",-30,-71,NA,NA,NA,NA,NA,NA,NA,"Americas",1051270,5499.37,47864,250.38,8248,23979,125.44,651,3.41,183,"Community transmission","CHL","2021-03-16",1.5586
"CL","Chile",-30,-71,NA,NA,NA,NA,NA,NA,NA,"Americas",1051270,5499.37,47864,250.38,8248,23979,125.44,651,3.41,183,"Community transmission","CHL","2021-03-17",1.5335
"CL","Chile",-30,-71,NA,NA,NA,NA,NA,NA,NA,"Americas",1051270,5499.37,47864,250.38,8248,23979,125.44,651,3.41,183,"Community transmission","CHL","2021-03-18",1.4724
"CL","Chile",-30,-71,NA,NA,NA,NA,NA,NA,NA,"Americas",1051270,5499.37,47864,250.38,8248,23979,125.44,651,3.41,183,"Community transmission","CHL","2021-03-19",1.4131
"CL","Chile",-30,-71,NA,NA,NA,NA,NA,NA,NA,"Americas",1051270,5499.37,47864,250.38,8248,23979,125.44,651,3.41,183,"Community transmission","CHL","2021-03-20",1.401
"CL","Chile",-30,-71,NA,NA,NA,NA,NA,NA,NA,"Americas",1051270,5499.37,47864,250.38,8248,23979,125.44,651,3.41,183,"Community transmission","CHL","2021-03-21",1.3992
"CL","Chile",-30,-71,NA,NA,NA,NA,NA,NA,NA,"Americas",1051270,5499.37,47864,250.38,8248,23979,125.44,651,3.41,183,"Community transmission","CHL","2021-03-22",1.2784
"CL","Chile",-30,-71,NA,NA,NA,NA,NA,NA,NA,"Americas",1051270,5499.37,47864,250.38,8248,23979,125.44,651,3.41,183,"Community transmission","CHL","2021-03-23",1.1521
"CL","Chile",-30,-71,NA,NA,NA,NA,NA,NA,NA,"Americas",1051270,5499.37,47864,250.38,8248,23979,125.44,651,3.41,183,"Community transmission","CHL","2021-03-24",1.0411
"CL","Chile",-30,-71,NA,NA,NA,NA,NA,NA,NA,"Americas",1051270,5499.37,47864,250.38,8248,23979,125.44,651,3.41,183,"Community transmission","CHL","2021-03-25",0.9498
"CL","Chile",-30,-71,NA,NA,NA,NA,NA,NA,NA,"Americas",1051270,5499.37,47864,250.38,8248,23979,125.44,651,3.41,183,"Community transmission","CHL","2021-03-26",0.8915
"CL","Chile",-30,-71,NA,NA,NA,NA,NA,NA,NA,"Americas",1051270,5499.37,47864,250.38,8248,23979,125.44,651,3.41,183,"Community transmission","CHL","2021-03-27",0.8776
"CL","Chile",-30,-71,NA,NA,NA,NA,NA,NA,NA,"Americas",1051270,5499.37,47864,250.38,8248,23979,125.44,651,3.41,183,"Community transmission","CHL","2021-03-28",0.8756
"CL","Chile",-30,-71,NA,NA,NA,NA,NA,NA,NA,"Americas",1051270,5499.37,47864,250.38,8248,23979,125.44,651,3.41,183,"Community transmission","CHL","2021-03-29",0.8742
"CL","Chile",-30,-71,NA,NA,NA,NA,NA,NA,NA,"Americas",1051270,5499.37,47864,250.38,8248,23979,125.44,651,3.41,183,"Community transmission","CHL","2021-03-30",0.9022
"CL","Chile",-30,-71,NA,NA,NA,NA,NA,NA,NA,"Americas",1051270,5499.37,47864,250.38,8248,23979,125.44,651,3.41,183,"Community transmission","CHL","2021-03-31",0.9473
"CL","Chile",-30,-71,NA,NA,NA,NA,NA,NA,NA,"Americas",1051270,5499.37,47864,250.38,8248,23979,125.44,651,3.41,183,"Community transmission","CHL","2021-04-01",1.0126
"CL","Chile",-30,-71,NA,NA,NA,NA,NA,NA,NA,"Americas",1051270,5499.37,47864,250.38,8248,23979,125.44,651,3.41,183,"Community transmission","CHL","2021-04-02",0.8563
"CL","Chile",-30,-71,NA,NA,NA,NA,NA,NA,NA,"Americas",1051270,5499.37,47864,250.38,8248,23979,125.44,651,3.41,183,"Community transmission","CHL","2021-04-03",0.8471
"CL","Chile",-30,-71,NA,NA,NA,NA,NA,NA,NA,"Americas",1051270,5499.37,47864,250.38,8248,23979,125.44,651,3.41,183,"Community transmission","CHL","2021-04-04",0.8469
"CL","Chile",-30,-71,NA,NA,NA,NA,NA,NA,NA,"Americas",1051270,5499.37,47864,250.38,8248,23979,125.44,651,3.41,183,"Community transmission","CHL","2021-04-05",0.8487
"CM","Cameroon",6,12,NA,NA,NA,NA,NA,NA,NA,"Africa",57337,215.99,3417,12.87,0,851,3.21,72,0.27,0,"Community transmission",NA,NA,NA
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2020-12-16",0.013
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2020-12-17",0.013
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2020-12-18",0.013
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2020-12-19",0.013
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2020-12-20",0.013
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2020-12-21",0.013
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2020-12-22",0.013
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2020-12-23",0.013
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2020-12-24",0.013
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2020-12-25",0.013
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2020-12-26",0.013
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2020-12-27",0.013
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2020-12-28",0.013
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2020-12-29",0.013
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2020-12-30",0.013
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2020-12-31",0.013
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2021-01-01",0.0161
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2021-01-02",0.0192
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2021-01-03",0.0223
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2021-01-04",0.0254
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2021-01-05",0.0285
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2021-01-06",0.0316
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2021-01-07",0.0347
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2021-01-08",0.0347
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2021-01-09",0.0347
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2021-01-10",0.0323
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2021-01-11",0.0298
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2021-01-12",0.0273
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2021-01-13",0.0248
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2021-01-14",0.0269
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2021-01-15",0.0291
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2021-01-16",0.0312
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2021-01-17",0.0358
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2021-01-18",0.0404
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2021-01-19",0.045
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2021-01-20",0.0496
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2021-01-21",0.0535
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2021-01-22",0.0575
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2021-01-23",0.0614
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2021-01-24",0.0653
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2021-01-25",0.0692
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2021-01-26",0.0732
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2021-01-27",0.0771
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2021-01-28",0.0691
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2021-01-29",0.0612
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2021-01-30",0.0532
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2021-01-31",0.0453
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2021-02-01",0.0581
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2021-02-02",0.0709
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2021-02-03",0.0837
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2021-02-04",0.0961
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2021-02-05",0.1084
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2021-02-06",0.1208
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2021-02-07",0.1331
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2021-02-08",0.1247
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2021-02-09",0.1163
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2021-02-10",0.0988
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2021-02-11",0.0896
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2021-02-12",0.0805
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2021-02-13",0.0713
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2021-02-14",0.0622
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2021-02-15",0.053
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2021-02-16",0.0439
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2021-02-17",0.0439
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2021-02-18",0.0439
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2021-02-19",0.0439
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2021-02-20",0.0439
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2021-02-21",0.0439
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2021-02-22",0.0439
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2021-02-23",0.0439
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2021-02-24",0.0439
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2021-02-25",0.0439
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2021-02-26",0.0439
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2021-02-27",0.0439
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2021-02-28",0.0439
"CN","China",35,105,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",103034,7,244,0.02,31,4851,0.33,0,0,0,"Clusters of cases","CHN","2021-03-01",0.0464
